,noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals
3286,IND,Winter,1924,7,0.0,24.0,175.0,70.0,,,1,1,1
3287,IND,Winter,1964,1,0.0,24.0,175.0,70.0,,,1,1,0
3288,IND,Winter,1968,1,0.0,28.0,175.0,70.0,0.0,0.0,1,3,0
3289,IND,Winter,1988,3,0.3333333333333333,23.0,175.0,70.0,,,1,2,0
3290,IND,Winter,1992,2,0.0,21.0,175.0,70.0,0.0,0.0,1,2,0
3291,IND,Winter,1998,1,0.0,16.0,183.0,85.0,,,1,1,0
3292,IND,Winter,2002,1,0.0,20.0,183.0,85.0,0.0,0.0,1,1,0
3293,IND,Winter,2006,4,0.25,26.0,168.0,63.0,0.0,0.0,3,5,0
3294,IND,Winter,2010,3,0.0,26.0,176.0,77.0,0.0,0.0,3,3,0
3295,IND,Winter,2014,2,0.0,25.0,170.0,60.0,0.0,0.0,2,2,0
3296,ETH,Winter,2006,1,0.0,31.0,177.0,65.0,,,1,1,0
3297,ETH,Winter,2010,1,0.0,35.0,177.0,65.0,0.0,0.0,1,1,0
3298,PHI,Winter,1972,2,0.0,18.0,175.0,56.0,,,1,2,0
3299,PHI,Winter,1988,1,0.0,35.0,175.0,68.0,,,1,1,0
3300,PHI,Winter,1992,1,0.0,22.0,175.0,70.0,0.0,0.0,1,2,0
3301,PHI,Winter,2014,1,0.0,17.0,172.0,70.0,,,1,1,0
3302,UZB,Winter,1994,7,0.5714285714285714,22.0,170.0,63.0,,,2,4,1
3303,UZB,Winter,1998,4,0.5,24.0,169.0,60.0,1.0,1.0,3,4,0
3304,UZB,Winter,2002,6,0.5,26.0,171.0,62.0,0.0,0.0,2,5,0
3305,UZB,Winter,2006,4,0.5,23.0,174.0,63.0,0.0,0.0,2,3,0
3306,UZB,Winter,2010,3,0.6666666666666666,26.0,180.0,62.0,0.0,0.0,2,5,0
3307,UZB,Winter,2014,3,0.3333333333333333,23.0,181.0,68.0,0.0,0.0,2,5,0
3308,KGZ,Winter,1994,1,1.0,17.0,175.0,70.0,,,1,2,0
3309,KGZ,Winter,1998,1,0.0,32.0,177.0,75.0,0.0,0.0,1,2,0
3310,KGZ,Winter,2002,2,0.0,31.0,176.0,73.0,0.0,0.0,2,4,0
3311,KGZ,Winter,2006,1,0.0,26.0,178.0,78.0,0.0,0.0,1,2,0
3312,KGZ,Winter,2010,2,0.5,27.0,179.0,72.0,0.0,0.0,2,3,0
3313,KGZ,Winter,2014,1,0.0,19.0,175.0,70.0,0.0,0.0,1,2,0
3314,TJK,Winter,2002,1,0.0,24.0,180.0,82.0,,,1,2,0
3315,TJK,Winter,2006,1,0.0,28.0,180.0,82.0,0.0,0.0,1,3,0
3316,TJK,Winter,2010,1,0.0,32.0,180.0,82.0,0.0,0.0,1,4,0
3317,TJK,Winter,2014,1,0.0,28.0,160.0,65.0,0.0,0.0,1,1,0
3318,EUN,Winter,1992,129,0.3333333333333333,24.0,176.0,72.0,,,12,52,23
3319,JPN,Winter,1928,6,0.0,24.0,175.0,70.0,,,3,4,0
3320,JPN,Winter,1932,16,0.0,24.0,170.0,66.0,0.0,0.0,5,9,0
3321,JPN,Winter,1936,31,0.03225806451612903,23.0,175.0,70.0,0.0,0.0,7,13,0
3322,JPN,Winter,1952,13,0.0,24.0,168.0,63.0,,,5,10,0
3323,JPN,Winter,1956,10,0.0,25.0,167.0,62.0,0.0,0.0,5,12,1
3324,JPN,Winter,1960,41,0.12195121951219512,23.0,167.0,64.0,1.0,0.0,7,20,0
3325,JPN,Winter,1964,47,0.1276595744680851,24.0,167.0,63.0,0.0,0.0,8,22,0
3326,JPN,Winter,1968,61,0.14754098360655737,24.0,166.0,63.0,0.0,0.0,8,28,0
3327,JPN,Winter,1972,85,0.23529411764705882,24.0,167.0,64.0,0.0,0.0,10,35,3
3328,JPN,Winter,1976,58,0.13793103448275862,25.0,169.0,67.0,3.0,1.0,10,29,0
3329,JPN,Winter,1980,50,0.08,25.0,169.0,67.0,0.0,0.0,10,27,1
3330,JPN,Winter,1984,39,0.1794871794871795,24.0,169.0,66.0,1.0,0.0,9,29,1
3331,JPN,Winter,1988,48,0.22916666666666666,24.0,170.0,67.0,1.0,0.0,9,40,1
3332,JPN,Winter,1992,60,0.3333333333333333,23.0,168.0,64.0,1.0,0.0,11,50,7
3333,JPN,Winter,1994,59,0.2711864406779661,24.0,168.0,64.0,7.0,1.0,11,49,5
3334,JPN,Winter,1998,156,0.41025641025641024,25.0,168.0,64.0,5.0,1.0,14,65,10
3335,JPN,Winter,2002,103,0.42718446601941745,26.0,168.0,62.0,10.0,5.0,14,66,2
3336,JPN,Winter,2006,110,0.4727272727272727,27.0,168.0,62.0,2.0,0.0,14,70,1
3337,JPN,Winter,2010,91,0.4725274725274725,26.0,168.0,63.0,1.0,1.0,14,61,5
3338,JPN,Winter,2014,109,0.5596330275229358,26.0,167.0,62.0,5.0,0.0,15,59,8
3339,SUI,Winter,1924,30,0.0,27.0,175.0,70.0,,,7,8,3
3340,SUI,Winter,1928,41,0.024390243902439025,26.0,176.0,70.0,3.0,2.0,7,9,1
3341,SUI,Winter,1932,7,0.0,28.0,175.0,68.0,1.0,0.0,3,4,1
3342,SUI,Winter,1936,34,0.11764705882352941,25.0,175.0,70.0,1.0,0.0,7,9,3
3343,SUI,Winter,1948,70,0.15714285714285714,27.0,176.0,71.0,3.0,1.0,9,21,9
3344,SUI,Winter,1952,55,0.16363636363636364,27.0,176.0,71.0,9.0,3.0,7,17,2
3345,SUI,Winter,1956,59,0.13559322033898305,27.0,176.0,72.0,2.0,0.0,7,19,6
3346,SUI,Winter,1960,21,0.3333333333333333,25.0,175.0,70.0,6.0,3.0,4,12,2
3347,SUI,Winter,1964,72,0.16666666666666666,25.0,174.0,71.0,2.0,2.0,10,27,0
3348,SUI,Winter,1968,34,0.14705882352941177,26.0,173.0,69.0,0.0,0.0,7,19,6
3349,SUI,Winter,1972,52,0.11538461538461539,25.0,175.0,72.0,6.0,0.0,6,16,10
3350,SUI,Winter,1976,59,0.11864406779661017,26.0,175.0,71.0,10.0,4.0,9,22,5
3351,SUI,Winter,1980,44,0.25,25.0,174.0,70.0,5.0,1.0,9,23,5
3352,SUI,Winter,1984,42,0.30952380952380953,25.0,173.0,69.0,5.0,1.0,8,25,5
3353,SUI,Winter,1988,70,0.2,25.0,177.0,74.0,5.0,2.0,7,28,15
3354,SUI,Winter,1992,74,0.22972972972972974,25.0,176.0,73.0,15.0,5.0,8,31,3
3355,SUI,Winter,1994,59,0.3050847457627119,26.0,176.0,72.0,3.0,1.0,10,35,9
3356,SUI,Winter,1998,69,0.2753623188405797,26.0,176.0,72.0,9.0,3.0,12,39,7
3357,SUI,Winter,2002,110,0.2727272727272727,27.0,177.0,75.0,7.0,2.0,13,52,11
3358,SUI,Winter,2006,125,0.384,27.0,177.0,75.0,11.0,3.0,13,50,14
3359,SUI,Winter,2010,134,0.417910447761194,27.0,177.0,74.0,14.0,5.0,14,56,9
3360,SUI,Winter,2014,152,0.4342105263157895,26.0,175.0,72.0,9.0,6.0,12,62,11
3361,BRA,Winter,1992,7,0.14285714285714285,24.0,178.0,74.0,,,1,7,0
3362,BRA,Winter,1994,1,0.0,31.0,188.0,88.0,0.0,0.0,1,1,0
3363,BRA,Winter,1998,1,0.0,25.0,175.0,70.0,0.0,0.0,1,1,0
3364,BRA,Winter,2002,10,0.2,27.0,178.0,77.0,0.0,0.0,4,6,0
3365,BRA,Winter,2006,9,0.3333333333333333,28.0,180.0,77.0,0.0,0.0,4,9,0
3366,BRA,Winter,2010,5,0.6,25.0,172.0,68.0,0.0,0.0,3,7,0
3367,BRA,Winter,2014,13,0.5384615384615384,30.0,172.0,70.0,0.0,0.0,7,13,0
3368,FRG,Winter,1968,87,0.22988505747126436,25.0,176.0,72.0,,,10,35,7
3369,FRG,Winter,1972,78,0.20512820512820512,25.0,176.0,73.0,7.0,2.0,10,32,5
3370,FRG,Winter,1976,71,0.2112676056338028,26.0,176.0,73.0,5.0,3.0,10,31,10
3371,FRG,Winter,1980,80,0.2375,24.0,177.0,72.0,10.0,2.0,10,34,5
3372,FRG,Winter,1984,84,0.17857142857142858,24.0,178.0,74.0,5.0,0.0,10,37,4
3373,FRG,Winter,1988,90,0.2111111111111111,25.0,179.0,74.0,4.0,2.0,10,44,8
3374,GDR,Winter,1968,57,0.21052631578947367,24.0,174.0,71.0,,,9,25,5
3375,GDR,Winter,1972,42,0.30952380952380953,24.0,173.0,68.0,5.0,1.0,7,22,14
3376,GDR,Winter,1976,59,0.3220338983050847,24.0,175.0,71.0,14.0,4.0,8,28,19
3377,GDR,Winter,1980,53,0.32075471698113206,23.0,176.0,72.0,19.0,7.0,8,29,23
3378,GDR,Winter,1984,56,0.2857142857142857,23.0,177.0,71.0,23.0,9.0,8,31,24
3379,GDR,Winter,1988,53,0.32075471698113206,24.0,177.0,70.0,24.0,9.0,8,32,25
3380,MON,Winter,1984,1,0.0,17.0,177.0,62.0,,,1,2,0
3381,MON,Winter,1988,3,0.0,29.0,179.0,80.0,0.0,0.0,2,3,0
3382,MON,Winter,1992,5,0.0,29.0,180.0,82.0,0.0,0.0,1,2,0
3383,MON,Winter,1994,5,0.0,31.0,180.0,83.0,0.0,0.0,2,3,0
3384,MON,Winter,1998,4,0.0,34.0,184.0,90.0,0.0,0.0,1,2,0
3385,MON,Winter,2002,5,0.0,31.0,181.0,92.0,0.0,0.0,1,2,0
3386,MON,Winter,2006,4,0.25,23.0,171.0,67.0,0.0,0.0,2,9,0
3387,MON,Winter,2010,3,0.3333333333333333,30.0,170.0,72.0,0.0,0.0,2,5,0
3388,MON,Winter,2014,5,0.2,28.0,177.0,76.0,0.0,0.0,2,8,0
3389,ISR,Winter,1994,1,0.0,24.0,167.0,60.0,,,1,1,0
3390,ISR,Winter,1998,3,0.3333333333333333,25.0,162.0,57.0,0.0,0.0,1,2,0
3391,ISR,Winter,2002,5,0.6,27.0,169.0,66.0,0.0,0.0,2,4,0
3392,ISR,Winter,2006,5,0.4,26.0,170.0,67.0,0.0,0.0,2,3,0
3393,ISR,Winter,2010,3,0.3333333333333333,28.0,176.0,72.0,0.0,0.0,2,3,0
3394,ISR,Winter,2014,4,0.25,24.0,178.0,77.0,0.0,0.0,2,5,0
3395,URU,Winter,1998,1,0.0,18.0,188.0,79.0,,,1,1,0
3396,SWE,Winter,1924,31,0.0,31.0,175.0,70.0,,,7,11,2
3397,SWE,Winter,1928,24,0.0,26.0,176.0,70.0,2.0,1.0,6,10,5
3398,SWE,Winter,1932,12,0.08333333333333333,25.0,175.0,70.0,5.0,2.0,5,9,3
3399,SWE,Winter,1936,32,0.03125,25.0,175.0,70.0,3.0,1.0,7,12,7
3400,SWE,Winter,1948,43,0.023255813953488372,28.0,175.0,70.0,7.0,2.0,6,16,10
3401,SWE,Winter,1952,65,0.13846153846153847,28.0,176.0,71.0,10.0,4.0,8,20,4
3402,SWE,Winter,1956,58,0.13793103448275862,28.0,176.0,72.0,4.0,0.0,8,22,10
3403,SWE,Winter,1960,47,0.1276595744680851,26.0,175.0,71.0,10.0,2.0,6,18,7
3404,SWE,Winter,1964,57,0.14035087719298245,26.0,175.0,70.0,7.0,3.0,8,25,7
3405,SWE,Winter,1968,68,0.1323529411764706,26.0,176.0,71.0,7.0,3.0,9,31,8
3406,SWE,Winter,1972,58,0.15517241379310345,26.0,177.0,72.0,8.0,3.0,9,30,4
3407,SWE,Winter,1976,39,0.23076923076923078,25.0,176.0,70.0,4.0,1.0,7,27,2
3408,SWE,Winter,1980,61,0.19672131147540983,25.0,178.0,72.0,2.0,0.0,9,32,4
3409,SWE,Winter,1984,60,0.15,25.0,179.0,74.0,4.0,3.0,8,29,8
3410,SWE,Winter,1988,67,0.19402985074626866,25.0,179.0,73.0,8.0,4.0,9,34,6
3411,SWE,Winter,1992,73,0.2328767123287671,26.0,177.0,72.0,6.0,4.0,9,39,4
3412,SWE,Winter,1994,84,0.23809523809523808,26.0,178.0,74.0,4.0,1.0,10,45,3
3413,SWE,Winter,1998,99,0.46464646464646464,27.0,176.0,74.0,3.0,2.0,10,42,3
3414,SWE,Winter,2002,102,0.45098039215686275,27.0,177.0,75.0,3.0,0.0,11,47,7
3415,SWE,Winter,2006,106,0.4056603773584906,27.0,177.0,76.0,7.0,0.0,9,49,14
3416,SWE,Winter,2010,101,0.43564356435643564,28.0,178.0,75.0,14.0,7.0,9,44,11
3417,SWE,Winter,2014,99,0.43434343434343436,27.0,177.0,75.0,11.0,5.0,9,38,15
3418,ISV,Winter,1988,6,0.3333333333333333,37.0,174.0,71.0,,,3,4,0
3419,ISV,Winter,1992,12,0.16666666666666666,31.0,175.0,72.0,0.0,0.0,3,9,0
3420,ISV,Winter,1994,8,0.125,25.0,178.0,84.0,0.0,0.0,2,4,0
3421,ISV,Winter,1998,7,0.14285714285714285,28.0,180.0,88.0,0.0,0.0,2,3,0
3422,ISV,Winter,2002,8,0.25,33.0,177.0,86.0,0.0,0.0,2,3,0
3423,ISV,Winter,2014,1,1.0,22.0,170.0,64.0,,,1,2,0
3424,ARM,Winter,1994,2,0.0,28.0,179.0,78.0,,,1,1,0
3425,ARM,Winter,1998,7,0.42857142857142855,23.0,172.0,73.0,0.0,0.0,4,5,0
3426,ARM,Winter,2002,9,0.4444444444444444,25.0,171.0,64.0,0.0,0.0,4,15,0
3427,ARM,Winter,2006,5,0.2,22.0,168.0,72.0,0.0,0.0,3,5,0
3428,ARM,Winter,2010,4,0.5,21.0,171.0,69.0,0.0,0.0,2,6,0
3429,ARM,Winter,2014,4,0.25,23.0,176.0,71.0,0.0,0.0,2,5,0
3430,KEN,Winter,1998,1,0.0,26.0,180.0,70.0,,,1,1,0
3431,KEN,Winter,2002,1,0.0,30.0,180.0,70.0,0.0,0.0,1,2,0
3432,KEN,Winter,2006,1,0.0,34.0,180.0,70.0,0.0,0.0,1,1,0
3433,UKR,Winter,1994,37,0.4594594594594595,25.0,171.0,67.0,,,10,32,2
3434,UKR,Winter,1998,56,0.4642857142857143,25.0,171.0,64.0,2.0,1.0,10,41,1
3435,UKR,Winter,2002,68,0.3235294117647059,26.0,175.0,72.0,1.0,0.0,11,47,0
3436,UKR,Winter,2006,52,0.4230769230769231,26.0,173.0,67.0,0.0,0.0,9,42,2
3437,UKR,Winter,2010,45,0.4666666666666667,27.0,172.0,65.0,2.0,0.0,9,36,0
3438,UKR,Winter,2014,42,0.5476190476190477,26.0,174.0,67.0,0.0,0.0,9,41,2
3439,GBR,Winter,1924,44,0.06818181818181818,34.0,176.0,71.0,,,6,10,5
3440,GBR,Winter,1928,32,0.09375,27.0,175.0,71.0,5.0,2.0,5,9,1
3441,GBR,Winter,1932,4,1.0,15.0,161.0,70.0,1.0,0.0,1,1,0
3442,GBR,Winter,1936,38,0.2631578947368421,24.0,174.0,71.0,0.0,0.0,6,10,3
3443,GBR,Winter,1948,55,0.21818181818181817,27.0,176.0,71.0,3.0,1.0,6,17,2
3444,GBR,Winter,1952,18,0.5555555555555556,23.0,175.0,70.0,2.0,0.0,3,12,1
3445,GBR,Winter,1956,41,0.24390243902439024,24.0,175.0,70.0,1.0,1.0,5,19,0
3446,GBR,Winter,1960,17,0.35294117647058826,24.0,175.0,70.0,0.0,0.0,5,16,0
3447,GBR,Winter,1964,36,0.25,24.0,174.0,72.0,0.0,0.0,7,19,1
3448,GBR,Winter,1968,38,0.2631578947368421,24.0,175.0,73.0,1.0,1.0,7,20,0
3449,GBR,Winter,1972,37,0.1891891891891892,25.0,175.0,70.0,0.0,0.0,7,23,0
3450,GBR,Winter,1976,42,0.2619047619047619,24.0,176.0,73.0,0.0,0.0,7,22,1
3451,GBR,Winter,1980,48,0.25,25.0,176.0,72.0,1.0,1.0,7,28,1
3452,GBR,Winter,1984,50,0.26,26.0,174.0,71.0,1.0,1.0,7,26,1
3453,GBR,Winter,1988,48,0.2916666666666667,24.0,175.0,71.0,1.0,1.0,8,35,0
3454,GBR,Winter,1992,49,0.20408163265306123,25.0,175.0,73.0,0.0,0.0,9,30,0
3455,GBR,Winter,1994,32,0.21875,27.0,176.0,76.0,0.0,0.0,8,27,2
3456,GBR,Winter,1998,34,0.20588235294117646,28.0,175.0,77.0,2.0,0.0,7,19,1
3457,GBR,Winter,2002,49,0.3673469387755102,28.0,175.0,74.0,1.0,0.0,11,31,2
3458,GBR,Winter,2006,39,0.41025641025641024,27.0,177.0,76.0,2.0,1.0,9,30,1
3459,GBR,Winter,2010,52,0.46153846153846156,27.0,176.0,75.0,1.0,0.0,11,43,1
3460,GBR,Winter,2014,53,0.39622641509433965,27.0,175.0,72.0,1.0,1.0,10,40,4
3461,GHA,Winter,2010,1,0.0,35.0,180.0,85.0,,,1,1,0
3462,LAT,Winter,1924,2,0.0,30.0,175.0,70.0,,,2,7,0
3463,LAT,Winter,1928,1,0.0,35.0,175.0,70.0,0.0,0.0,1,3,0
3464,LAT,Winter,1936,26,0.11538461538461539,25.0,175.0,70.0,,,6,13,0
3465,LAT,Winter,1992,23,0.17391304347826086,24.0,182.0,79.0,,,6,15,0
3466,LAT,Winter,1994,27,0.25925925925925924,26.0,180.0,77.0,0.0,0.0,6,20,0
3467,LAT,Winter,1998,29,0.27586206896551724,26.0,179.0,76.0,0.0,0.0,6,23,0
3468,LAT,Winter,2002,47,0.10638297872340426,29.0,182.0,83.0,0.0,0.0,8,21,0
3469,LAT,Winter,2006,57,0.14035087719298245,27.0,180.0,79.0,0.0,0.0,8,25,1
3470,LAT,Winter,2010,53,0.16981132075471697,26.0,178.0,78.0,1.0,0.0,9,29,2
3471,LAT,Winter,2014,56,0.125,26.0,181.0,84.0,2.0,0.0,9,32,4
3472,POL,Winter,1924,7,0.0,23.0,174.0,68.0,,,5,10,0
3473,POL,Winter,1928,24,0.0,27.0,173.0,71.0,0.0,0.0,5,6,0
3474,POL,Winter,1932,15,0.0,23.0,175.0,73.0,0.0,0.0,4,5,0
3475,POL,Winter,1936,20,0.0,25.0,175.0,73.0,0.0,0.0,6,9,0
3476,POL,Winter,1948,29,0.0,27.0,173.0,71.0,0.0,0.0,5,8,0
3477,POL,Winter,1952,30,0.1,26.0,174.0,70.0,0.0,0.0,4,9,0
3478,POL,Winter,1956,51,0.13725490196078433,26.0,172.0,70.0,0.0,0.0,6,17,1
3479,POL,Winter,1960,13,0.46153846153846156,25.0,165.0,64.0,1.0,0.0,4,11,2
3480,POL,Winter,1964,51,0.21568627450980393,26.0,169.0,68.0,2.0,0.0,8,24,0
3481,POL,Winter,1968,31,0.25806451612903225,25.0,170.0,69.0,0.0,0.0,7,17,0
3482,POL,Winter,1972,47,0.1702127659574468,24.0,173.0,72.0,0.0,0.0,8,17,1
3483,POL,Winter,1976,56,0.23214285714285715,24.0,172.0,69.0,1.0,1.0,9,25,0
3484,POL,Winter,1980,30,0.03333333333333333,25.0,176.0,73.0,0.0,0.0,5,13,0
3485,POL,Winter,1984,30,0.2,25.0,175.0,72.0,0.0,0.0,6,13,0
3486,POL,Winter,1988,32,0.125,26.0,176.0,73.0,0.0,0.0,6,16,0
3487,POL,Winter,1992,53,0.22641509433962265,24.0,176.0,71.0,0.0,0.0,9,35,0
3488,POL,Winter,1994,28,0.4642857142857143,24.0,174.0,67.0,0.0,0.0,8,26,0
3489,POL,Winter,1998,39,0.38461538461538464,25.0,175.0,68.0,0.0,0.0,10,35,0
3490,POL,Winter,2002,27,0.18518518518518517,26.0,178.0,71.0,0.0,0.0,9,27,2
3491,POL,Winter,2006,45,0.35555555555555557,26.0,175.0,70.0,2.0,0.0,11,47,2
3492,POL,Winter,2010,46,0.43478260869565216,26.0,171.0,64.0,2.0,0.0,11,50,6
3493,POL,Winter,2014,58,0.39655172413793105,27.0,174.0,67.0,6.0,1.0,11,58,6
3494,CRC,Winter,1980,1,0.0,23.0,175.0,70.0,,,1,3,0
3495,CRC,Winter,1984,3,0.0,25.0,175.0,69.0,0.0,0.0,3,6,0
3496,CRC,Winter,1988,2,0.0,35.0,175.0,70.0,0.0,0.0,2,4,0
3497,CRC,Winter,1992,4,0.0,33.0,175.0,70.0,0.0,0.0,1,2,0
3498,CRC,Winter,2002,1,0.0,45.0,175.0,70.0,,,1,2,0
3499,CRC,Winter,2006,1,0.0,49.0,175.0,70.0,0.0,0.0,1,1,0
3500,GEO,Winter,1994,5,0.0,23.0,178.0,76.0,,,3,6,0
3501,GEO,Winter,1998,4,0.25,25.0,175.0,73.0,0.0,0.0,2,6,0
3502,GEO,Winter,2002,4,0.25,25.0,172.0,67.0,0.0,0.0,3,6,0
3503,GEO,Winter,2006,3,0.3333333333333333,19.0,172.0,68.0,0.0,0.0,2,4,0
3504,GEO,Winter,2010,6,0.5,19.0,172.0,66.0,0.0,0.0,2,6,0
3505,GEO,Winter,2014,4,0.5,23.0,174.0,70.0,0.0,0.0,2,5,0
3506,SLO,Winter,1992,27,0.25925925925925924,22.0,176.0,71.0,,,6,21,0
3507,SLO,Winter,1994,22,0.22727272727272727,22.0,175.0,70.0,0.0,0.0,3,18,3
3508,SLO,Winter,1998,34,0.38235294117647056,24.0,176.0,71.0,3.0,0.0,8,25,0
3509,SLO,Winter,2002,40,0.4,27.0,175.0,70.0,0.0,0.0,8,33,1
3510,SLO,Winter,2006,36,0.3611111111111111,26.0,176.0,70.0,1.0,0.0,9,38,0
3511,SLO,Winter,2010,47,0.3617021276595745,27.0,175.0,70.0,0.0,0.0,10,41,3
3512,SLO,Winter,2014,58,0.25862068965517243,27.0,177.0,72.0,3.0,0.0,8,38,8
3513,CRO,Winter,1992,4,0.25,20.0,172.0,70.0,,,3,8,0
3514,CRO,Winter,1994,3,0.0,21.0,175.0,74.0,0.0,0.0,2,7,0
3515,CRO,Winter,1998,6,0.3333333333333333,20.0,176.0,75.0,0.0,0.0,3,10,0
3516,CRO,Winter,2002,13,0.38461538461538464,22.0,176.0,75.0,0.0,0.0,5,18,4
3517,CRO,Winter,2006,23,0.30434782608695654,23.0,175.0,75.0,4.0,3.0,6,20,3
3518,CRO,Winter,2010,19,0.3684210526315789,25.0,178.0,80.0,3.0,1.0,4,15,3
3519,CRO,Winter,2014,11,0.36363636363636365,25.0,177.0,76.0,3.0,0.0,3,16,1
3520,NZL,Winter,1952,3,0.3333333333333333,23.0,175.0,70.0,,,1,5,0
3521,NZL,Winter,1960,4,0.5,23.0,175.0,70.0,,,1,6,0
3522,NZL,Winter,1968,6,0.3333333333333333,22.0,179.0,75.0,,,1,6,0
3523,NZL,Winter,1972,2,0.0,24.0,177.0,72.0,0.0,0.0,1,3,0
3524,NZL,Winter,1976,5,0.4,20.0,175.0,70.0,0.0,0.0,1,6,0
3525,NZL,Winter,1980,5,0.4,21.0,175.0,70.0,0.0,0.0,1,6,0
3526,NZL,Winter,1984,6,0.3333333333333333,20.0,173.0,67.0,0.0,0.0,1,5,0
3527,NZL,Winter,1988,9,0.2222222222222222,25.0,176.0,70.0,0.0,0.0,3,10,0
3528,NZL,Winter,1992,6,0.16666666666666666,25.0,179.0,74.0,0.0,0.0,2,6,1
3529,NZL,Winter,1994,7,0.2857142857142857,26.0,178.0,73.0,1.0,0.0,2,8,0
3530,NZL,Winter,1998,8,0.5,26.0,177.0,73.0,0.0,0.0,6,8,0
3531,NZL,Winter,2002,10,0.3,27.0,181.0,83.0,0.0,0.0,5,10,0
3532,NZL,Winter,2006,15,0.3333333333333333,30.0,177.0,81.0,0.0,0.0,5,10,0
3533,NZL,Winter,2010,16,0.4375,25.0,173.0,71.0,0.0,0.0,8,17,0
3534,NZL,Winter,2014,14,0.5714285714285714,26.0,174.0,68.0,0.0,0.0,5,12,0
3535,POR,Winter,1952,1,0.0,27.0,175.0,70.0,,,1,1,0
3536,POR,Winter,1988,5,0.0,23.0,175.0,70.0,,,1,2,0
3537,POR,Winter,1994,1,0.0,19.0,171.0,71.0,,,1,4,0
3538,POR,Winter,1998,2,0.5,26.0,170.0,66.0,0.0,0.0,2,2,0
3539,POR,Winter,2006,1,0.0,32.0,165.0,60.0,,,1,1,0
3540,POR,Winter,2010,1,0.0,36.0,165.0,60.0,0.0,0.0,1,1,0
3541,POR,Winter,2014,2,0.5,19.0,173.0,65.0,0.0,0.0,1,4,0
3542,PAR,Winter,2014,1,1.0,21.0,160.0,66.0,,,1,1,0
3543,VEN,Winter,1998,1,1.0,36.0,178.0,85.0,,,1,1,0
3544,VEN,Winter,2002,4,0.25,32.0,172.0,69.0,0.0,0.0,1,2,0
3545,VEN,Winter,2006,1,0.0,52.0,168.0,68.0,0.0,0.0,1,1,0
3546,VEN,Winter,2014,1,0.0,43.0,177.0,90.0,,,1,1,0
3547,COL,Winter,2010,1,1.0,26.0,161.0,52.0,,,1,2,0
3548,PER,Winter,2010,3,0.3333333333333333,22.0,168.0,63.0,,,2,5,0
3549,PER,Winter,2014,3,0.3333333333333333,26.0,168.0,63.0,0.0,0.0,2,5,0
3550,PUR,Winter,1984,1,0.0,36.0,185.0,105.0,,,1,1,0
3551,PUR,Winter,1988,9,0.1111111111111111,30.0,176.0,73.0,0.0,0.0,3,8,0
3552,PUR,Winter,1992,6,0.0,33.0,181.0,79.0,0.0,0.0,2,2,0
3553,PUR,Winter,1994,5,0.0,30.0,183.0,84.0,0.0,0.0,1,2,0
3554,PUR,Winter,1998,6,0.0,36.0,183.0,91.0,0.0,0.0,2,3,0
3555,HON,Winter,1992,1,1.0,31.0,175.0,70.0,,,1,3,0
3556,TCH,Winter,1924,27,0.0,27.0,175.0,71.0,,,6,7,0
3557,TCH,Winter,1928,25,0.04,27.0,175.0,71.0,0.0,0.0,5,7,1
3558,TCH,Winter,1932,6,0.0,23.0,179.0,70.0,1.0,0.0,4,5,0
3559,TCH,Winter,1936,44,0.11363636363636363,25.0,176.0,71.0,0.0,0.0,8,15,0
3560,TCH,Winter,1948,47,0.1276595744680851,27.0,176.0,71.0,0.0,0.0,8,21,1
3561,TCH,Winter,1952,22,0.0,26.0,176.0,71.0,1.0,0.0,3,5,0
3562,TCH,Winter,1956,41,0.14634146341463414,25.0,176.0,71.0,0.0,0.0,7,18,0
3563,TCH,Winter,1960,21,0.047619047619047616,26.0,176.0,73.0,0.0,0.0,4,6,1
3564,TCH,Winter,1964,46,0.21739130434782608,24.0,176.0,75.0,1.0,0.0,8,25,1
3565,TCH,Winter,1968,48,0.14583333333333334,24.0,175.0,73.0,1.0,0.0,8,21,4
3566,TCH,Winter,1972,41,0.0975609756097561,26.0,175.0,74.0,4.0,1.0,6,14,3
3567,TCH,Winter,1976,58,0.1896551724137931,24.0,175.0,74.0,3.0,1.0,9,27,1
3568,TCH,Winter,1980,41,0.17073170731707318,25.0,175.0,73.0,1.0,0.0,7,23,1
3569,TCH,Winter,1984,50,0.24,25.0,174.0,69.0,1.0,0.0,8,22,6
3570,TCH,Winter,1988,59,0.1694915254237288,24.0,176.0,72.0,6.0,0.0,9,36,3
3571,TCH,Winter,1992,74,0.25675675675675674,25.0,177.0,72.0,3.0,0.0,10,44,3
3572,LUX,Winter,1928,5,0.0,34.0,175.0,70.0,,,1,1,0
3573,LUX,Winter,1936,4,0.0,33.0,176.0,74.0,,,2,2,0
3574,LUX,Winter,1988,1,0.0,24.0,178.0,82.0,,,1,3,0
3575,LUX,Winter,1992,1,0.0,28.0,178.0,82.0,0.0,0.0,1,5,2
3576,LUX,Winter,1994,1,0.0,30.0,178.0,82.0,2.0,0.0,1,5,0
3577,LUX,Winter,1998,1,0.0,23.0,168.0,57.0,0.0,0.0,1,1,0
3578,LUX,Winter,2006,1,1.0,17.0,158.0,48.0,,,1,1,0
3579,LUX,Winter,2014,1,0.0,28.0,183.0,78.0,,,1,1,0
